id,fecha_generacion,juego,numeros,sorteo_objetivo,estado,aciertos,score_afinidad,hora_dia,algoritmo,nota_especial,fecha_lanzamiento
1768417781,2026-01-14 16:06:19,LOTO,"[2, 3, 11, 18, 24, 27]",5374,AUDITADO,1,0.83,16,delta_dna_v1,,15/01/2026 21:00
1768416977,2026-01-14 15:51:14,LOTO,"[11, 12, 20, 28, 34, 41]",5374,AUDITADO,2,1.67,15,markov_chain_v1,,15/01/2026 21:00
1768419369,2026-01-14 16:16:30,RACHA,"[1, 2, 3, 5, 8, 12, 13, 14, 17, 19]",10296,AUDITADO,4,15.0,16,consenso_meritocratico_v2,,14/01/2026 22:00
1768424109,2026-01-14 17:35:30,RACHA,"[2, 3, 4, 5, 8, 11, 15, 16, 17, 20]",10296,AUDITADO,6,15.0,17,consenso_meritocratico_v2,,14/01/2026 22:00
1768421740,2026-01-14 16:50:40,RACHA,"[1, 4, 6, 7, 11, 12, 13, 14, 19, 20]",10296,AUDITADO,6,15.0,16,forense_biometrico_v1,,14/01/2026 22:00
1768425216,2026-01-14 17:54:37,LOTO4,"[8, 13, 15, 20]",11563,AUDITADO,2,20.0,17,consenso_meritocratico_v2,,14/01/2026 21:00
1768419249,2026-01-14 16:16:30,LOTO,"[1, 3, 12, 15, 28, 33]",5374,AUDITADO,1,0.83,16,consenso_meritocratico_v2,,15/01/2026 21:00
1768427105,2026-01-14 18:20:05,RACHA,"[2, 3, 4, 7, 9, 11, 12, 16, 17, 18]",10296,AUDITADO,5,5.0,18,forense_biometrico_v1,,14/01/2026 22:00
1768420749,2026-01-14 16:39:30,RACHA,"[2, 3, 5, 7, 8, 12, 13, 14, 16, 17]",10296,AUDITADO,6,15.0,16,consenso_meritocratico_v2,,14/01/2026 22:00
1768426705,2026-01-14 18:20:05,LOTO4,"[4, 5, 7, 15]",11563,AUDITADO,1,0.0,18,forense_biometrico_v1,,14/01/2026 21:00
1768423630,2026-01-14 17:35:30,LOTO3,"[5, 6, 6]",23990,AUDITADO,0,0.0,17,forense_biometrico_v1,,14/01/2026 18:00
1768424380,2026-01-14 17:54:37,LOTO,"[11, 12, 20, 28, 34, 41]",5374,AUDITADO,2,1.67,17,markov_chain_v1,,15/01/2026 21:00
1768417374,2026-01-14 15:51:14,LOTO3,"[3, 4, 6]",23990,AUDITADO,2,66.67,15,forense_biometrico_v1,,14/01/2026 18:00
1768417882,2026-01-14 16:06:19,LOTO,"[11, 12, 20, 28, 34, 41]",5374,AUDITADO,2,1.67,16,markov_chain_v1,,15/01/2026 21:00
1768424430,2026-01-14 17:35:30,RACHA,"[2, 7, 8, 9, 10, 11, 13, 17, 18, 20]",10296,AUDITADO,4,15.0,17,forense_biometrico_v1,,14/01/2026 22:00
1768424279,2026-01-14 17:54:37,LOTO,"[2, 4, 11, 19, 20, 33]",5374,AUDITADO,1,0.83,17,delta_dna_v1,,15/01/2026 21:00
1768421070,2026-01-14 16:39:30,RACHA,"[2, 4, 5, 6, 7, 9, 10, 17, 19, 20]",10296,AUDITADO,4,15.0,16,forense_biometrico_v1,,14/01/2026 22:00
1768416876,2026-01-14 15:51:14,LOTO,"[10, 12, 19, 29, 30, 37]",5374,AUDITADO,2,1.67,15,delta_dna_v1,,15/01/2026 21:00
1768418279,2026-01-14 16:06:19,LOTO3,"[5, 6, 8]",23990,AUDITADO,1,33.33,16,forense_biometrico_v1,,14/01/2026 18:00
1768420240,2026-01-14 16:50:40,LOTO,"[2, 5, 20, 21, 32, 41]",5374,AUDITADO,0,0.0,16,forense_biometrico_v1,,15/01/2026 21:00
1768424030,2026-01-14 17:35:30,LOTO4,"[5, 7, 20, 21]",11563,AUDITADO,2,20.0,17,forense_biometrico_v1,,14/01/2026 21:00
1768417642,2026-01-14 15:51:14,LOTO3,"[0, 2, 9]",23990,AUDITADO,0,0.0,15,oraculo_neural_v3,NORMAL,14/01/2026 18:00
1768420341,2026-01-14 16:50:40,LOTO,"[3, 4, 7, 13, 30, 32]",5374,AUDITADO,0,0.0,16,gaussiano_inteligente_v1,,15/01/2026 21:00
1768417813,2026-01-14 15:51:14,LOTO4,"[5, 8, 11, 19]",11563,AUDITADO,1,0.0,15,consenso_meritocratico_v2,,14/01/2026 21:00
1768425176,2026-01-14 17:54:37,LOTO3,"[0, 2, 9]",23990,AUDITADO,0,0.0,17,consenso_meritocratico_v2,,14/01/2026 18:00
1768417208,2026-01-14 15:51:14,LOTO3,"[0, 2, 9]",23990,AUDITADO,0,0.0,15,oraculo_neural_v4,NORMAL,14/01/2026 18:00
1768426664,2026-01-14 18:20:05,LOTO,"[1, 7, 17, 20, 40, 41]",5374,AUDITADO,1,0.83,18,consenso_meritocratico_v2,,15/01/2026 21:00
1768419873,2026-01-14 16:39:30,LOTO,"[11, 12, 20, 28, 34, 41]",5374,AUDITADO,2,1.67,16,markov_chain_v1,,15/01/2026 21:00
1768425605,2026-01-14 18:20:05,LOTO,"[11, 13, 14, 17, 32, 38]",5374,AUDITADO,1,0.83,18,forense_biometrico_v1,,15/01/2026 21:00
1768423898,2026-01-14 17:35:30,LOTO3,"[0, 2, 9]",23990,AUDITADO,0,0.0,17,oraculo_neural_v3,NORMAL,14/01/2026 18:00
1768420669,2026-01-14 16:39:30,LOTO3,"[0, 2, 9]",23990,AUDITADO,0,0.0,16,consenso_meritocratico_v2,,14/01/2026 18:00
1768424029,2026-01-14 17:35:30,LOTO3,"[0, 2, 9]",23990,AUDITADO,0,0.0,17,consenso_meritocratico_v2,,14/01/2026 18:00
1768419290,2026-01-14 16:16:30,LOTO4,"[3, 16, 17, 35]",11563,AUDITADO,0,0.0,16,forense_biometrico_v1,,14/01/2026 21:00
1768420543,2026-01-14 16:50:40,LOTO,"[11, 12, 20, 28, 34, 41]",5374,AUDITADO,2,1.67,16,markov_chain_v1,,15/01/2026 21:00
1768421340,2026-01-14 16:50:40,LOTO4,"[3, 12, 13, 15]",11563,AUDITADO,0,0.0,16,forense_biometrico_v1,,14/01/2026 21:00
1768423989,2026-01-14 17:35:30,LOTO,"[4, 7, 12, 17, 37, 41]",5374,AUDITADO,2,1.67,17,consenso_meritocratico_v2,,15/01/2026 21:00
1768418718,2026-01-14 16:06:19,LOTO4,"[4, 8, 9, 12]",11563,AUDITADO,1,0.0,16,consenso_meritocratico_v2,,14/01/2026 21:00
1768423464,2026-01-14 17:35:30,LOTO3,"[0, 2, 9]",23990,AUDITADO,0,0.0,17,oraculo_neural_v4,NORMAL,14/01/2026 18:00
1768424069,2026-01-14 17:35:30,LOTO4,"[5, 8, 11, 15]",11563,AUDITADO,1,0.0,17,consenso_meritocratico_v2,,14/01/2026 21:00
1768421379,2026-01-14 16:50:40,LOTO4,"[8, 12, 13, 21]",11563,AUDITADO,1,0.0,16,consenso_meritocratico_v2,,14/01/2026 21:00
1768425706,2026-01-14 18:20:05,LOTO,"[1, 3, 13, 22, 23, 40]",5374,AUDITADO,0,0.0,18,gaussiano_inteligente_v1,,15/01/2026 21:00
1768421208,2026-01-14 16:50:40,LOTO3,"[0, 2, 9]",23990,AUDITADO,0,0.0,16,oraculo_neural_v3,NORMAL,14/01/2026 18:00
1768418291,2026-01-14 16:16:30,LOTO,"[8, 11, 20, 22, 23, 41]",5374,AUDITADO,0,0.0,16,gaussiano_inteligente_v1,,15/01/2026 21:00
1768417773,2026-01-14 15:51:14,LOTO3,"[0, 2, 9]",23990,AUDITADO,0,0.0,15,consenso_meritocratico_v2,,14/01/2026 18:00
1768420940,2026-01-14 16:50:40,LOTO3,"[6, 7, 9]",23990,AUDITADO,0,0.0,16,forense_biometrico_v1,,14/01/2026 18:00
1768433867,2026-01-14 20:14:27,RACHA,"[2, 4, 5, 10, 13, 14, 15, 17, 18, 19]",10296,AUDITADO,3,40.0,20,forense_biometrico_v1,,14/01/2026 22:00
1768433526,2026-01-14 20:14:27,LOTO,"[17, 23, 32, 33, 40, 41]",5374,AUDITADO,1,0.83,20,consenso_meritocratico_v2,,15/01/2026 21:00
1768434113,2026-01-14 20:30:13,LOTO3,"[1, 2, 8]",23991,AUDITADO,1,10.0,20,forense_biometrico_v1,,14/01/2026 21:00
1768435889,2026-01-14 20:52:00,RACHA,"[1, 3, 5, 6, 12, 13, 14, 16, 17, 18]",10296,AUDITADO,6,15.0,20,consenso_meritocratico_v2,,14/01/2026 22:00
1768430123,2026-01-14 19:17:14,LOTO3,"[0, 4, 5]",23991,AUDITADO,0,0.0,19,consenso_meritocratico_v2,,14/01/2026 21:00
1768432669,2026-01-14 20:14:27,LOTO,"[2, 3, 13, 16, 27, 30]",5374,AUDITADO,1,0.83,20,delta_dna_v1,,15/01/2026 21:00
1768435849,2026-01-14 20:52:00,LOTO4,"[4, 5, 12, 13]",11563,AUDITADO,0,0.0,20,consenso_meritocratico_v2,,14/01/2026 21:00
1768434196,2026-01-14 20:43:16,LOTO,"[4, 5, 17, 20, 31, 38]",5374,AUDITADO,1,0.83,20,forense_biometrico_v1,,15/01/2026 21:00
1768431853,2026-01-14 19:46:04,LOTO3,"[0, 4, 5]",23991,AUDITADO,0,0.0,19,consenso_meritocratico_v2,,14/01/2026 21:00
1768428667,2026-01-14 18:52:58,LOTO3,"[0, 4, 5]",23991,AUDITADO,0,0.0,18,consenso_meritocratico_v2,,14/01/2026 21:00
1768429337,2026-01-14 19:17:14,LOTO,"[11, 12, 20, 28, 34, 41]",5374,AUDITADO,2,1.67,19,markov_chain_v1,,15/01/2026 21:00
1768427780,2026-01-14 18:52:58,LOTO,"[2, 10, 21, 22, 29, 37]",5374,AUDITADO,0,0.0,18,delta_dna_v1,,15/01/2026 21:00
1768428637,2026-01-14 18:52:58,LOTO,"[1, 3, 7, 11, 33, 40]",5374,AUDITADO,0,0.0,18,consenso_meritocratico_v2,,15/01/2026 21:00
1768428978,2026-01-14 18:52:58,RACHA,"[1, 4, 6, 7, 10, 11, 12, 13, 17, 18]",10296,AUDITADO,5,5.0,18,forense_biometrico_v1,,14/01/2026 22:00
1768434413,2026-01-14 20:30:13,LOTO4,"[3, 9, 16, 17]",11563,AUDITADO,0,0.0,20,forense_biometrico_v1,,14/01/2026 21:00
1768434720,2026-01-14 20:52:00,LOTO,"[3, 5, 6, 26, 29, 38]",5374,AUDITADO,0,0.0,20,forense_biometrico_v1,,15/01/2026 21:00
1768428747,2026-01-14 18:52:58,RACHA,"[1, 2, 3, 6, 8, 11, 13, 14, 16, 20]",10296,AUDITADO,6,15.0,18,consenso_meritocratico_v2,,14/01/2026 22:00
1768427881,2026-01-14 18:52:58,LOTO,"[11, 12, 20, 28, 34, 41]",5374,AUDITADO,2,1.67,18,markov_chain_v1,,15/01/2026 21:00
1768427578,2026-01-14 18:52:58,LOTO,"[1, 2, 24, 29, 31, 34]",5374,AUDITADO,1,0.83,18,forense_biometrico_v1,,15/01/2026 21:00
1768431067,2026-01-14 19:46:04,LOTO,"[11, 12, 20, 28, 34, 41]",5374,AUDITADO,2,1.67,19,markov_chain_v1,,15/01/2026 21:00
1768435420,2026-01-14 20:52:00,LOTO3,"[3, 4, 8]",23991,AUDITADO,1,10.0,20,forense_biometrico_v1,,14/01/2026 21:00
1768434502,2026-01-14 20:30:13,LOTO3,"[0, 4, 5]",23991,AUDITADO,0,0.0,20,consenso_meritocratico_v2,,14/01/2026 21:00
1768435285,2026-01-14 20:43:16,LOTO3,"[0, 4, 5]",23991,AUDITADO,0,0.0,20,consenso_meritocratico_v2,,14/01/2026 21:00
1768432467,2026-01-14 20:14:27,LOTO,"[5, 7, 19, 20, 27, 40]",5374,AUDITADO,2,1.67,20,forense_biometrico_v1,,15/01/2026 21:00
1768430093,2026-01-14 19:17:14,LOTO,"[1, 7, 17, 33, 37, 40]",5374,AUDITADO,1,0.83,19,consenso_meritocratico_v2,,15/01/2026 21:00
1768434297,2026-01-14 20:43:16,LOTO,"[10, 13, 22, 29, 31, 32]",5374,AUDITADO,0,0.0,20,gaussiano_inteligente_v1,,15/01/2026 21:00
1768435255,2026-01-14 20:43:16,LOTO,"[7, 11, 17, 33, 40, 41]",5374,AUDITADO,1,0.83,20,consenso_meritocratico_v2,,15/01/2026 21:00
1768427679,2026-01-14 18:52:58,LOTO,"[10, 11, 19, 23, 36, 38]",5374,AUDITADO,1,0.83,18,gaussiano_inteligente_v1,,15/01/2026 21:00
1768429135,2026-01-14 19:17:14,LOTO,"[6, 7, 31, 34, 36, 41]",5374,AUDITADO,1,0.83,19,gaussiano_inteligente_v1,,15/01/2026 21:00
1768434499,2026-01-14 20:43:16,LOTO,"[11, 12, 20, 28, 34, 41]",5374,AUDITADO,2,1.67,20,markov_chain_v1,,15/01/2026 21:00
1768430034,2026-01-14 19:17:14,LOTO4,"[10, 11, 19, 33]",11563,AUDITADO,0,0.0,19,forense_biometrico_v1,,14/01/2026 21:00
1768435023,2026-01-14 20:52:00,LOTO,"[11, 12, 20, 28, 34, 41]",5374,AUDITADO,2,1.67,20,markov_chain_v1,,15/01/2026 21:00
1768431464,2026-01-14 19:46:04,LOTO3,"[5, 6, 6]",23991,AUDITADO,0,0.0,19,forense_biometrico_v1,,14/01/2026 21:00
1768431933,2026-01-14 19:46:04,RACHA,"[1, 2, 3, 5, 9, 11, 13, 14, 16, 20]",10296,AUDITADO,6,15.0,19,consenso_meritocratico_v2,,14/01/2026 22:00
1768434922,2026-01-14 20:52:00,LOTO,"[10, 13, 24, 31, 37, 38]",5374,AUDITADO,0,0.0,20,delta_dna_v1,,15/01/2026 21:00
1768435365,2026-01-14 20:43:16,RACHA,"[2, 3, 5, 8, 10, 11, 13, 14, 16, 18]",10296,AUDITADO,5,5.0,20,consenso_meritocratico_v2,,14/01/2026 22:00
1768433636,2026-01-14 20:14:27,RACHA,"[1, 2, 4, 5, 7, 8, 9, 13, 17, 18]",10296,AUDITADO,3,40.0,20,consenso_meritocratico_v2,,14/01/2026 22:00
1768433467,2026-01-14 20:14:27,LOTO4,"[5, 6, 11, 21]",11563,AUDITADO,0,0.0,20,forense_biometrico_v1,,14/01/2026 21:00
1768431893,2026-01-14 19:46:04,LOTO4,"[8, 9, 11, 13]",11563,AUDITADO,1,0.0,19,consenso_meritocratico_v2,,14/01/2026 21:00
1768429734,2026-01-14 19:17:14,LOTO3,"[1, 2, 4]",23991,AUDITADO,1,10.0,19,forense_biometrico_v1,,14/01/2026 21:00
1768430163,2026-01-14 19:17:14,LOTO4,"[7, 8, 13, 20]",11563,AUDITADO,3,50.0,19,consenso_meritocratico_v2,,14/01/2026 21:00
1768434542,2026-01-14 20:30:13,LOTO4,"[2, 5, 9, 15]",11563,AUDITADO,0,0.0,20,consenso_meritocratico_v2,,14/01/2026 21:00
1768429236,2026-01-14 19:17:14,LOTO,"[13, 17, 18, 24, 31, 34]",5374,AUDITADO,2,1.67,19,delta_dna_v1,,15/01/2026 21:00
1768435196,2026-01-14 20:43:16,LOTO4,"[3, 5, 14, 15]",11563,AUDITADO,0,0.0,20,forense_biometrico_v1,,14/01/2026 21:00
1768434582,2026-01-14 20:30:13,RACHA,"[1, 2, 3, 8, 10, 13, 15, 16, 18, 20]",10296,AUDITADO,5,5.0,20,consenso_meritocratico_v2,,14/01/2026 22:00
1768431823,2026-01-14 19:46:04,LOTO,"[1, 17, 28, 33, 40, 41]",5374,AUDITADO,1,0.83,19,consenso_meritocratico_v2,,15/01/2026 21:00
1768435325,2026-01-14 20:43:16,LOTO4,"[4, 5, 13, 23]",11563,AUDITADO,0,0.0,20,consenso_meritocratico_v2,,14/01/2026 21:00
1768432568,2026-01-14 20:14:27,LOTO,"[2, 10, 14, 15, 17, 19]",5374,AUDITADO,2,1.67,20,gaussiano_inteligente_v1,,15/01/2026 21:00
1768429034,2026-01-14 19:17:14,LOTO,"[3, 12, 13, 30, 35, 37]",5374,AUDITADO,1,0.83,19,forense_biometrico_v1,,15/01/2026 21:00
1768435779,2026-01-14 20:52:00,LOTO,"[7, 17, 18, 33, 34, 40]",5374,AUDITADO,2,1.67,20,consenso_meritocratico_v2,,15/01/2026 21:00
1768435596,2026-01-14 20:43:16,RACHA,"[1, 2, 3, 6, 7, 12, 13, 15, 16, 20]",10296,AUDITADO,8,60.0,20,forense_biometrico_v1,,14/01/2026 22:00
1768431764,2026-01-14 19:46:04,LOTO4,"[5, 11, 21, 22]",11563,AUDITADO,0,0.0,19,forense_biometrico_v1,,14/01/2026 21:00
1768433596,2026-01-14 20:14:27,LOTO4,"[4, 5, 8, 16]",11563,AUDITADO,1,0.0,20,consenso_meritocratico_v2,,14/01/2026 21:00
1768434896,2026-01-14 20:43:16,LOTO3,"[1, 2, 4]",23991,AUDITADO,1,10.0,20,forense_biometrico_v1,,14/01/2026 21:00
1768433413,2026-01-14 20:30:13,LOTO,"[2, 5, 29, 35, 36, 38]",5374,AUDITADO,0,0.0,20,forense_biometrico_v1,,15/01/2026 21:00
1768428578,2026-01-14 18:52:58,LOTO4,"[1, 13, 22, 23]",11563,AUDITADO,1,0.0,18,forense_biometrico_v1,,14/01/2026 21:00
1768432770,2026-01-14 20:14:27,LOTO,"[11, 12, 20, 28, 34, 41]",5374,AUDITADO,2,1.67,20,markov_chain_v1,,15/01/2026 21:00
1768433167,2026-01-14 20:14:27,LOTO3,"[5, 6, 8]",23991,AUDITADO,0,0.0,20,forense_biometrico_v1,,14/01/2026 21:00
1768435720,2026-01-14 20:52:00,LOTO4,"[5, 11, 12, 21]",11563,AUDITADO,0,0.0,20,forense_biometrico_v1,,14/01/2026 21:00
1768434398,2026-01-14 20:43:16,LOTO,"[7, 8, 29, 31, 36, 38]",5374,AUDITADO,0,0.0,20,delta_dna_v1,,15/01/2026 21:00
1768435809,2026-01-14 20:52:00,LOTO3,"[0, 4, 5]",23991,AUDITADO,0,0.0,20,consenso_meritocratico_v2,,14/01/2026 21:00
1768430203,2026-01-14 19:17:14,RACHA,"[2, 5, 6, 7, 13, 15, 16, 17, 18, 20]",10296,AUDITADO,7,40.0,19,consenso_meritocratico_v2,,14/01/2026 22:00
1768433514,2026-01-14 20:30:13,LOTO,"[2, 3, 9, 11, 24, 36]",5374,AUDITADO,0,0.0,20,gaussiano_inteligente_v1,,15/01/2026 21:00
1768434472,2026-01-14 20:30:13,LOTO,"[1, 2, 11, 14, 17, 37]",5374,AUDITADO,1,0.83,20,consenso_meritocratico_v2,,15/01/2026 21:00
1768430966,2026-01-14 19:46:04,LOTO,"[3, 7, 8, 10, 17, 20]",5374,AUDITADO,1,0.83,19,delta_dna_v1,,15/01/2026 21:00
1768428707,2026-01-14 18:52:58,LOTO4,"[5, 11, 13, 20]",11563,AUDITADO,1,0.0,18,consenso_meritocratico_v2,,14/01/2026 21:00
1768428278,2026-01-14 18:52:58,LOTO3,"[5, 6, 8]",23991,AUDITADO,0,0.0,18,forense_biometrico_v1,,14/01/2026 21:00
1768433556,2026-01-14 20:14:27,LOTO3,"[0, 4, 5]",23991,AUDITADO,0,0.0,20,consenso_meritocratico_v2,,14/01/2026 21:00
1768430434,2026-01-14 19:17:14,RACHA,"[2, 3, 7, 9, 10, 12, 13, 14, 18, 19]",10296,AUDITADO,4,15.0,19,forense_biometrico_v1,,14/01/2026 22:00
1768430865,2026-01-14 19:46:04,LOTO,"[16, 17, 19, 22, 29, 34]",5374,AUDITADO,3,25.0,19,gaussiano_inteligente_v1,,15/01/2026 21:00
1768430764,2026-01-14 19:46:04,LOTO,"[5, 10, 16, 17, 28, 37]",5374,AUDITADO,1,0.83,19,forense_biometrico_v1,,15/01/2026 21:00
1768434821,2026-01-14 20:52:00,LOTO,"[5, 20, 22, 23, 29, 32]",5374,AUDITADO,0,0.0,20,gaussiano_inteligente_v1,,15/01/2026 21:00
1768433615,2026-01-14 20:30:13,LOTO,"[3, 5, 12, 13, 16, 30]",5374,AUDITADO,1,0.83,20,delta_dna_v1,,15/01/2026 21:00
1768433716,2026-01-14 20:30:13,LOTO,"[11, 12, 20, 28, 34, 41]",5374,AUDITADO,2,1.67,20,markov_chain_v1,,15/01/2026 21:00
1768436120,2026-01-14 20:52:00,RACHA,"[1, 2, 4, 8, 11, 12, 13, 15, 16, 17]",10296,AUDITADO,5,5.0,20,forense_biometrico_v1,,14/01/2026 22:00
1768432164,2026-01-14 19:46:04,RACHA,"[3, 5, 8, 10, 11, 12, 16, 17, 19, 20]",10296,AUDITADO,6,15.0,19,forense_biometrico_v1,,14/01/2026 22:00
1768434813,2026-01-14 20:30:13,RACHA,"[3, 4, 6, 7, 10, 11, 13, 14, 18, 19]",10296,AUDITADO,5,5.0,20,forense_biometrico_v1,,14/01/2026 22:00
1768442084516,2026-01-14 20:00:00,LOTO3,"[0, 2, 9]",23991,AUDITADO,1,10.0,20,oraculo_neural_v3,,
1768442159583,2026-01-14 20:00:00,LOTO3,"[2, 3, 6]",23991,AUDITADO,2,66.67,20,oraculo_neural_v4,,
1768442348300,2026-01-14 21:00:00,RACHA,"[1, 3, 6, 7, 10, 12, 13, 15, 19, 20]",10296,AUDITADO,7,40.0,21,oraculo_neural_v3,,
1768442462360,2026-01-14 21:00:00,RACHA,"[1, 4, 6, 7, 8, 11, 12, 13, 14, 20]",10296,AUDITADO,6,15.0,21,oraculo_neural_v4,,
1768442604413,2026-01-14 20:00:00,LOTO4,"[3, 7, 10, 23]",11563,AUDITADO,1,0.0,20,oraculo_neural_v3,,
1768442677739,2026-01-14 20:00:00,LOTO4,"[10, 13, 15, 18]",11563,AUDITADO,0,0.0,20,oraculo_neural_v4,,
1768440813,2026-01-14 22:14:04,RACHA,"[1, 4, 5, 8, 11, 13, 14, 16, 17, 18]",10297,AUDITADO,5,5.0,22,consenso_meritocratico_v2,,15/01/2026 15:00
1768439947,2026-01-14 22:14:04,LOTO,"[11, 12, 20, 28, 34, 41]",5374,AUDITADO,2,1.67,22,markov_chain_v1,,15/01/2026 21:00
1768440773,2026-01-14 22:14:04,LOTO4,"[4, 5, 8, 23]",11564,AUDITADO,1,0.0,22,consenso_meritocratico_v2,,15/01/2026 14:00
1768440644,2026-01-14 22:14:04,LOTO4,"[1, 5, 18, 19]",11564,AUDITADO,0,0.0,22,forense_biometrico_v1,,15/01/2026 14:00
1768439644,2026-01-14 22:14:04,LOTO,"[3, 12, 14, 19, 28, 29]",5374,AUDITADO,2,1.67,22,forense_biometrico_v1,,15/01/2026 21:00
1768440733,2026-01-14 22:14:04,LOTO3,"[0, 4, 5]",23992,AUDITADO,1,10.0,22,consenso_meritocratico_v2,,15/01/2026 14:00
1768439745,2026-01-14 22:14:04,LOTO,"[8, 10, 11, 19, 37, 40]",5374,AUDITADO,1,0.83,22,gaussiano_inteligente_v1,,15/01/2026 21:00
1768441044,2026-01-14 22:14:04,RACHA,"[2, 6, 7, 8, 9, 10, 13, 16, 17, 19]",10297,AUDITADO,5,5.0,22,forense_biometrico_v1,,15/01/2026 15:00
1768440703,2026-01-14 22:14:04,LOTO,"[7, 17, 20, 24, 33, 40]",5374,AUDITADO,1,0.83,22,consenso_meritocratico_v2,,15/01/2026 21:00
1768440344,2026-01-14 22:14:04,LOTO3,"[5, 6, 8]",23992,AUDITADO,1,10.0,22,forense_biometrico_v1,,15/01/2026 14:00
1768439846,2026-01-14 22:14:04,LOTO,"[3, 4, 6, 14, 17, 29]",5374,AUDITADO,1,0.83,22,delta_dna_v1,,15/01/2026 21:00
1768454180,2026-01-15 02:04:40,LOTO3,"[2, 8, 9]",23992,AUDITADO,2,66.67,2,forense_biometrico_v1,,15/01/2026 14:00
1768457645,2026-01-15 02:57:25,LOTO4,"[11, 12, 17, 20]",11564,AUDITADO,0,0.0,2,forense_biometrico_v1,,15/01/2026 14:00
1768447681,2026-01-15 00:28:01,LOTO,"[3, 7, 16, 17, 36, 40]",5374,AUDITADO,1,0.83,0,forense_biometrico_v1,,15/01/2026 21:00
1768443936,2026-01-14 23:23:55,LOTO,"[14, 19, 22, 29, 30, 41]",5374,AUDITADO,1,0.83,23,gaussiano_inteligente_v1,,15/01/2026 21:00
1768448740,2026-01-15 00:28:01,LOTO,"[1, 7, 19, 24, 26, 32]",5374,AUDITADO,1,0.83,0,consenso_meritocratico_v2,,15/01/2026 21:00
1768447984,2026-01-15 00:28:01,LOTO,"[7, 15, 19, 22, 28, 41]",5374,AUDITADO,1,0.83,0,markov_chain_v1,,15/01/2026 21:00
1768457814,2026-01-15 02:57:25,RACHA,"[2, 5, 7, 8, 9, 10, 11, 15, 18, 20]",10297,AUDITADO,5,5.0,2,consenso_meritocratico_v2,,15/01/2026 15:00
1768456847,2026-01-15 02:57:25,LOTO,"[3, 5, 6, 10, 18, 29]",5374,AUDITADO,0,0.0,2,delta_dna_v1,,15/01/2026 21:00
1768458045,2026-01-15 02:57:25,RACHA,"[1, 2, 6, 8, 11, 12, 15, 17, 18, 19]",10297,AUDITADO,2,60.0,2,forense_biometrico_v1,,15/01/2026 15:00
1768457186,2026-01-15 02:43:06,RACHA,"[3, 5, 6, 8, 9, 11, 16, 17, 18, 20]",10297,AUDITADO,6,15.0,2,forense_biometrico_v1,,15/01/2026 15:00
1768448810,2026-01-15 00:28:01,LOTO4,"[5, 10, 15, 21]",11564,AUDITADO,0,0.0,0,consenso_meritocratico_v2,,15/01/2026 14:00
1768456845,2026-01-15 02:43:06,LOTO,"[1, 7, 10, 19, 22, 41]",5374,AUDITADO,1,0.83,2,consenso_meritocratico_v2,,15/01/2026 21:00
1768457704,2026-01-15 02:57:25,LOTO,"[1, 7, 15, 19, 22, 40]",5374,AUDITADO,1,0.83,2,consenso_meritocratico_v2,,15/01/2026 21:00
1768456746,2026-01-15 02:57:25,LOTO,"[7, 12, 19, 20, 29, 38]",5374,AUDITADO,2,1.67,2,gaussiano_inteligente_v1,,15/01/2026 21:00
1768450121,2026-01-15 00:49:52,LOTO4,"[5, 10, 13, 15]",11564,AUDITADO,0,0.0,0,consenso_meritocratico_v2,,15/01/2026 14:00
1768453507,2026-01-15 01:41:47,RACHA,"[2, 6, 7, 9, 10, 11, 12, 15, 17, 20]",10297,AUDITADO,5,5.0,1,forense_biometrico_v1,,15/01/2026 15:00
1768448381,2026-01-15 00:28:01,LOTO3,"[3, 4, 6]",23992,AUDITADO,1,10.0,0,forense_biometrico_v1,,15/01/2026 14:00
1768454539,2026-01-15 02:04:40,LOTO,"[7, 19, 22, 28, 37, 41]",5374,AUDITADO,1,0.83,2,consenso_meritocratico_v2,,15/01/2026 21:00
1768452208,2026-01-15 01:41:47,LOTO,"[11, 17, 22, 23, 28, 36]",5374,AUDITADO,1,0.83,1,gaussiano_inteligente_v1,,15/01/2026 21:00
1768447782,2026-01-15 00:28:01,LOTO,"[4, 5, 7, 10, 23, 34]",5374,AUDITADO,1,0.83,0,gaussiano_inteligente_v1,,15/01/2026 21:00
1768457345,2026-01-15 02:57:25,LOTO3,"[0, 5, 6]",23992,AUDITADO,0,0.0,2,forense_biometrico_v1,,15/01/2026 14:00
1768449992,2026-01-15 00:49:52,LOTO4,"[7, 9, 18, 19]",11564,AUDITADO,1,0.0,0,forense_biometrico_v1,,15/01/2026 14:00
1768453196,2026-01-15 01:41:47,LOTO3,"[2, 6, 7]",23992,AUDITADO,0,0.0,1,consenso_meritocratico_v2,,15/01/2026 14:00
1768450051,2026-01-15 00:49:52,LOTO,"[7, 17, 21, 22, 37, 40]",5374,AUDITADO,1,0.83,0,consenso_meritocratico_v2,,15/01/2026 21:00
1768456915,2026-01-15 02:43:06,LOTO4,"[5, 10, 13, 20]",11564,AUDITADO,0,0.0,2,consenso_meritocratico_v2,,15/01/2026 14:00
1768444138,2026-01-14 23:23:55,LOTO,"[11, 12, 20, 28, 34, 41]",5374,AUDITADO,2,1.67,23,markov_chain_v1,,15/01/2026 21:00
1768449295,2026-01-15 00:49:52,LOTO,"[7, 15, 19, 22, 28, 41]",5374,AUDITADO,1,0.83,0,markov_chain_v1,,15/01/2026 21:00
